OID,BCR_NAME,STATE,MANAGING_A,MANAGEMENT,COMMON_NAM,LMVJV_UNIT,ACRES,HECTARES,HABITAT_TY,COVER_TYPE,Z_HARVESTE,Z_RED_OAK_,FUNCTIONAL,MANAGE,PROTECTION,SEEDINDEX,WTRCNTRL,PUMP,DEDCALC,OWNER,STAT_CORR,FIXID
-1,,AR,Private,WRP,,,2.343029535083370,0.948191250434749,wrp,wrp,,,,2,,,,,,Private,,942
-1,,AR,Private,WRP,,,1.081396723321920,0.437626114374254,wrp,wrp,,,,2,,,,,,Private,,943
-1,,AR,Private,WRP,,,1.193844972522250,0.483132346550139,wrp,wrp,,,,2,,,,,,Private,,944
-1,,AR,Private,WRP,,,7.251207000841720,2.934461956342632,wrp,wrp,,,,2,,,,,,Private,,945
-1,,AR,Private,WRP,,,21.177383487172200,8.570190613889769,wrp,wrp,,,,2,,,,,,Private,,946
-1,,AR,Private,WRP,,,10.490262099775901,4.245262208109910,wrp,wrp,,,,2,,,,,,Private,,947
-1,,AR,Private,WRP,,,2.726231784004260,1.103267835741548,wrp,wrp,,,,2,,,,,,Private,,948
-1,,AR,Private,WRP,,,1.422004747482050,0.575465413239521,wrp,wrp,,,,2,,,,,,Private,,949
-1,,AR,Private,WRP,,,25.232637365467699,10.211295084881661,wrp,wrp,,,,2,,,,,,Private,,950
-1,,AR,Private,WRP,,,1.622106104080100,0.656443630835759,wrp,wrp,,,,2,,,,,,Private,,951
-1,,AR,Private,WRP,,,46.297533094298103,18.735963477799121,wrp,wrp,,,,2,,,,,,Private,,952
-1,,AR,Private,WRP,,,1.081401070229610,0.437627873506940,wrp,wrp,,,,2,,,,,,Private,,953
-1,,AR,Private,WRP,,,2.343037507782700,0.948194476874550,wrp,wrp,,,,2,,,,,,Private,,954
-1,,AR,Private,WRP,,,1.622100232945090,0.656441254869617,wrp,wrp,,,,2,,,,,,Private,,955
-1,,AR,Private,WRP,,,1.930658419109270,0.781310432995654,wrp,wrp,,,,2,,,,,,Private,,956
-1,,AR,Private,WRP,,,2.684756743475410,1.086483467490090,wrp,wrp,,,,2,,,,,,Private,,957
-1,,AR,Private,WRP,,,1.261629799946820,0.510563917221279,wrp,wrp,,,,2,,,,,,Private,,958
-1,,AR,Private,WRP,,,1.441863003251850,0.583501771333978,wrp,wrp,,,,2,,,,,,Private,,959
-1,,AR,Private,WRP,,,1.982559533269310,0.802314087280624,wrp,wrp,,,,2,,,,,,Private,,960
-1,,AR,Private,WRP,,,12.441570680084601,5.034929472240717,wrp,wrp,,,,2,,,,,,Private,,961
-1,,AR,Private,WRP,,,8.844922458191119,3.579416289915531,wrp,wrp,,,,2,,,,,,Private,,962
-1,,AR,Private,WRP,,,1.997479750163440,0.808352090174642,wrp,wrp,,,,2,,,,,,Private,,963
-1,,AR,Private,WRP,,,17.599298845682799,7.122189852663989,wrp,wrp,,,,2,,,,,,Private,,964
-1,,AR,Private,WRP,,,1.261631120408180,0.510564451593505,wrp,wrp,,,,2,,,,,,Private,,965
-1,,AR,Private,WRP,,,1.441864509844700,0.583502381031012,wrp,wrp,,,,2,,,,,,Private,,966
-1,,AR,Private,WRP,,,3.360237295441360,1.359840990142982,wrp,wrp,,,,2,,,,,,Private,,967
-1,,AR,Private,WRP,,,1.111973233568740,0.449999999999999,wrp,wrp,,,,2,,,,,,Private,,968
-1,,AR,Private,WRP,,,1.159084728808790,0.469065362562714,wrp,wrp,,,,2,,,,,,Private,,969
-1,,AR,Private,WRP,,,98.667652976920905,39.929417812618212,wrp,wrp,,,,2,,,,,,Private,,970
-1,,AR,Private,WRP,,,1.081494104135810,0.437665523026304,wrp,wrp,,,,2,,,,,,Private,,971
-1,,AR,Private,WRP,,,1.801624916718150,0.729092381047001,wrp,wrp,,,,2,,,,,,Private,,972
-1,,AR,Private,WRP,,,1.900875756074320,0.769257806222692,wrp,wrp,,,,2,,,,,,Private,,973
-1,,AR,Private,WRP,,,5.127538858643310,2.075043190548926,wrp,wrp,,,,2,,,,,,Private,,974
-1,,AR,Private,WRP,,,2.827312996140070,1.144173987155940,wrp,wrp,,,,2,,,,,,Private,,975
-1,,AR,Private,WRP,,,1.441977690044390,0.583548183473304,wrp,wrp,,,,2,,,,,,Private,,976
-1,,AR,Private,WRP,,,5.910209447164670,2.391779020335282,wrp,wrp,,,,2,,,,,,Private,,977
-1,,AR,Private,WRP,,,1.802470555389990,0.729434599178553,wrp,wrp,,,,2,,,,,,Private,,978
-1,,AR,Private,WRP,,,1.178202828333390,0.476802189786926,wrp,wrp,,,,2,,,,,,Private,,979
-1,,AR,Private,WRP,,,4.680675430251830,1.894203817166892,wrp,wrp,,,,2,,,,,,Private,,980
-1,,AR,Private,WRP,,,1.411457590722040,0.571197126558939,wrp,wrp,,,,2,,,,,,Private,,981
-1,,AR,Private,WRP,,,5.808730219612320,2.350711797654031,wrp,wrp,,,,2,,,,,,Private,,982
-1,,AR,Private,WRP,,,1.015018098810620,0.410763614335275,wrp,wrp,,,,2,,,,,,Private,,983
-1,,AR,Private,WRP,,,68.113154776590704,27.564440153919385,wrp,wrp,,,,2,,,,,,Private,,984
-1,,AR,Private,WRP,,,1.334367880282490,0.540000000000000,wrp,wrp,,,,2,,,,,,Private,,985
-1,,AR,Private,WRP,,,3.496659547517260,1.415049165646570,wrp,wrp,,,,2,,,,,,Private,,986
-1,,AR,Private,WRP,,,1.029220461068050,0.416511111507785,wrp,wrp,,,,2,,,,,,Private,,987
-1,,AR,Private,WRP,,,1.779157173709990,0.720000000000001,wrp,wrp,,,,2,,,,,,Private,,988
-1,,AR,Private,WRP,,,2.055872895757190,0.831982978692394,wrp,wrp,,,,2,,,,,,Private,,989
-1,,AR,Private,WRP,,,13.104433261518000,5.303180678870674,wrp,wrp,,,,2,,,,,,Private,,990
-1,,AR,Private,WRP,,,221.336563810570990,89.571808662244734,wrp,wrp,,,,2,,,,,,Private,,991
-1,,AR,Private,WRP,,,1.276541961727820,0.516598660323785,wrp,wrp,,,,2,,,,,,Private,,992
-1,,AR,Private,WRP,,,1.107499811247620,0.448189668614554,wrp,wrp,,,,2,,,,,,Private,,993
-1,,AR,Private,WRP,,,25.366884878029602,10.265623173750287,wrp,wrp,,,,2,,,,,,Private,,994
-1,,AR,Private,WRP,,,1.556762526996240,0.630000000000000,wrp,wrp,,,,2,,,,,,Private,,995
-1,,AR,Private,WRP,,,1.441512494055450,0.583359925169324,wrp,wrp,,,,2,,,,,,Private,,996
-1,,AR,Private,WRP,,,28.302822344853901,11.453755963449545,wrp,wrp,,,,2,,,,,,Private,,997
-1,,AR,Private,WRP,,,4.325805622996070,1.750592974347788,wrp,wrp,,,,2,,,,,,Private,,998
-1,,AR,Private,WRP,,,16.872040744448899,6.827878680708047,wrp,wrp,,,,2,,,,,,Private,,999
-1,,AR,Private,WRP,,,110.806826879578000,44.841971542588901,wrp,wrp,,,,2,,,,,,Private,,1000
-1,,AR,Private,WRP,,,1.002187039076300,0.405571064095631,wrp,wrp,,,,2,,,,,,Private,,1001
-1,,AR,Private,WRP,,,1.229351277814540,0.497501251213655,wrp,wrp,,,,2,,,,,,Private,,1002
-1,,AR,Private,WRP,,,2.596304332417880,1.050688015068862,wrp,wrp,,,,2,,,,,,Private,,1003
-1,,AR,Private,WRP,,,1.500572352048420,0.607260622861067,wrp,wrp,,,,2,,,,,,Private,,1004
-1,,AR,Private,WRP,,,1.963425420649540,0.794570779780980,wrp,wrp,,,,2,,,,,,Private,,1005
-1,,AR,Private,WRP,,,1.766560617763300,0.714902350160159,wrp,wrp,,,,2,,,,,,Private,,1006
-1,,AR,Private,WRP,,,2.169340338645240,0.877901664284988,wrp,wrp,,,,2,,,,,,Private,,1007
-1,,AR,Private,WRP,,,10.022950621822501,4.056147795342860,wrp,wrp,,,,2,,,,,,Private,,1008
-1,,AR,Private,WRP,,,2.250339589630310,0.910680927169132,wrp,wrp,,,,2,,,,,,Private,,1009
-1,,AR,Private,Managed,,,1.320606409581860,0.534430925468045,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1010
-1,,AR,Private,Natural Flood,,,1.124678329051560,0.455141574270560,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1011
-1,,AR,Private,Natural Flood,,,1.917056934252840,0.775806102495045,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1012
-1,,AR,Private,Managed,,,1.174573444968780,0.475333429150636,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1013
-1,,AR,Private,Managed,,,1.314894015457210,0.532119199539316,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1014
-1,,AR,Private,Managed,,,2.607383649159170,1.055171659443628,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1015
-1,,AR,Private,Natural Flood,,,1.026574624268280,0.415440378396633,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1016
-1,,AR,Private,Natural Flood,,,2.214787214329660,0.896293378618213,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1017
-1,,AR,Private,Natural Flood,,,1.270923439236590,0.514324922930899,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1018
-1,,AR,Private,Natural Flood,,,1.269084152272550,0.513580589246569,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1019
-1,,AR,Private,Natural Flood,,,1.505724979760260,0.609345819159261,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1020
-1,,AR,Private,Natural Flood,,,4.297273888759520,1.739046580946535,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1021
-1,,AR,Private,Natural Flood,,,2.001551820423740,0.810000000000002,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1022
-1,,AR,Private,Natural Flood,,,4.670287580988720,1.890000000000001,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1023
-1,,AR,Private,Natural Flood,,,3.404796241108770,1.377873371629344,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1024
-1,,AR,Private,Natural Flood,,,1.102460169052320,0.446150195973107,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1025
-1,,AR,Private,Natural Flood,,,1.240352609280190,0.501953336039163,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1026
-1,,AR,Private,Natural Flood,,,1.119328936513190,0.452976750001777,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1027
-1,,AR,Private,Natural Flood,,,2.851839119571000,1.154099365942710,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1028
-1,,AR,Private,Managed,,,1.784230874293480,0.722053255594331,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1029
-1,,AR,Private,Managed,,,1.581395449090310,0.639968598710561,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1030
-1,,AR,Private,Natural Flood,,,1.467603107948490,0.593918431343243,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1031
-1,,AR,Private,Managed,,,1.126633117497490,0.455932649787589,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1032
-1,,AR,Private,Managed,,,1.271815469397130,0.514685915048447,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1033
-1,,AR,Private,Managed,,,1.528383947237390,0.618515586071710,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1034
-1,,AR,Private,Managed,,,2.979593904154370,1.205799938696615,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1035
-1,,AR,Private,Natural Flood,,,1.299054569676170,0.525709197583971,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1036
-1,,AR,Private,Natural Flood,,,10.955256848181200,4.433439072863057,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1037
-1,,AR,Private,Managed,,,1.716707954777560,0.694727675387112,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1038
-1,,AR,Private,Managed,,,1.603796769757180,0.649034099565954,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1039
-1,,AR,Private,Natural Flood,,,1.139373910589610,0.461088670380867,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1040
-1,,AR,Private,Managed,,,1.081296123086060,0.437585402867205,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1041
-1,,AR,Private,Managed,,,1.076356524559680,0.435586416497959,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1042
-1,,AR,Private,Managed,,,1.779157173709990,0.720000000000001,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1043
-1,,AR,Private,Natural Flood,,,1.812967602725590,0.733682607276608,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1044
-1,,AR,Private,Natural Flood,,,1.983514521287450,0.802700557561733,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1045
-1,,AR,Private,Natural Flood,,,1.129982946385670,0.457288278641031,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1046
-1,,AR,Private,Natural Flood,,,1.094496610738710,0.442927455413406,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1047
-1,,AR,Private,Natural Flood,,,2.225881251963600,0.900782980332141,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1048
-1,,AR,Private,Natural Flood,,,1.267235090909720,0.512832299999891,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1049
-1,,AR,Private,Managed,,,1.146408826078820,0.463935602190533,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1050
-1,,AR,Private,Managed,,,1.664941344877920,0.673778453093266,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1051
-1,,AR,Private,Natural Flood,,,1.087843261334780,0.440234938056527,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1052
-1,,AR,Private,Managed,,,2.155723792797340,0.872391238811984,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1053
-1,,AR,Private,Managed,,,4.394719521120740,1.778481464124268,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1054
-1,,AR,Private,Natural Flood,,,3.726964513034510,1.508250360921884,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1055
-1,,AR,Private,Natural Flood,,,1.883420405742200,0.762193870318188,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1056
-1,,AR,Private,Natural Flood,,,7.252466087369310,2.934971491033136,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1057
-1,,AR,Private,Natural Flood,,,3.326105315378980,1.346028255659458,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1058
-1,,AR,Private,Managed,,,1.062943128894600,0.430158203059840,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1059
-1,,AR,Private,Managed,,,1.849626568831030,0.748517977633954,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1060
-1,,AR,Private,Natural Flood,,,3.287671242631040,1.330474524495385,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1061
-1,,AR,Private,Natural Flood,,,1.334367880282490,0.540000000000000,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1062
-1,,AR,Private,Natural Flood,,,2.292329699417730,0.927673736738563,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1063
-1,,AR,Private,Natural Flood,,,2.109459554939940,0.853668749450424,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1064
-1,,AR,Private,Natural Flood,,,47.549797714121397,19.242737437736931,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1065
-1,,AR,Private,Managed,,,10.299647084983100,4.168122980233471,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1066
-1,,AR,Private,Managed,,,2.131683262634510,0.862662372822509,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1067
-1,,AR,Private,Managed,,,14.166264705169800,5.732888998476345,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1068
-1,,AR,Private,Managed,,,5.024356170942980,2.033286601394231,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1069
-1,,AR,Private,Managed,,,1.814776010697980,0.734414444665323,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1070
-1,,AR,Private,Managed,,,2.953001820592100,1.195038494768135,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1071
-1,,AR,Private,Managed,,,1.400366814356420,0.566708844634642,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1072
-1,,AR,Private,Natural Flood,,,1.611417891507820,0.652118260842734,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1073
-1,,AR,Private,Managed,,,1.152709722886100,0.466485486915884,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1074
-1,,AR,Private,Managed,,,1.015396996485820,0.410916948919861,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1075
-1,,AR,Private,Natural Flood,,,1.335268179015720,0.540364338293156,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1076
-1,,AR,Private,Managed,,,1.182741220485970,0.478638813553585,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1077
-1,,AR,Private,Natural Flood,,,1.164387900331010,0.471211481833355,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1078
-1,,AR,Private,Natural Flood,,,1.022806718471540,0.413915559671374,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1079
-1,,AR,Private,Natural Flood,,,1.062782637967230,0.430093254628406,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1080
-1,,AR,Private,Natural Flood,,,1.035867459972800,0.419201058906553,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1081
-1,,AR,Private,Managed,,,1.158009183768710,0.468630104542624,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1082
-1,,AR,Private,Natural Flood,,,1.017678575738600,0.411840272101351,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1083
-1,,AR,Private,Managed,,,1.069961298034540,0.432998357856406,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1084
-1,,AR,Private,Natural Flood,,,1.063933573859390,0.430559022270861,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1085
-1,,AR,Private,Managed,,,2.696167939002410,1.091101418563129,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1086
-1,,AR,Private,Managed,,,1.705529716108730,0.690203998693178,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1087
-1,,AR,Private,Natural Flood,,,2.610506135722040,1.056435286040809,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1088
-1,,AR,Private,Managed,,,1.333109601216610,0.539490792077945,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1089
-1,,AR,Private,Natural Flood,,,2.015376661192580,0.815594719511380,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1090
-1,,AR,Private,Managed,,,1.441748351082610,0.583455373206217,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1091
-1,,AR,Private,Managed,,,1.006391039198040,0.407272364088898,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1092
-1,,AR,Private,Managed,,,2.511466073098640,1.016355159257996,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1093
-1,,AR,Private,Natural Flood,,,2.138689714866600,0.865497785950505,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1094
-1,,AR,Private,Managed,,,1.081302326896770,0.437587913462546,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1095
-1,,AR,Private,Managed,,,1.176145083520220,0.475969449269464,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1096
-1,,AR,Private,Managed,,,1.085667220901510,0.439354324957748,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1097
-1,,AR,Private,Natural Flood,,,4.014376788592640,1.624562085068401,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1098
-1,,AR,Private,Managed,,,3.376348171949210,1.366360836313438,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1099
-1,,AR,Private,Natural Flood,,,12.589691075297401,5.094871722497803,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1100
-1,,AR,Private,Natural Flood,,,1.385264202299050,0.560597028971593,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1101
-1,,AR,Private,Managed,,,3.129664005722920,1.266531207819986,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1102
-1,,AR,Private,Managed,,,1.014438748865680,0.410529159523457,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1103
-1,,AR,Private,Natural Flood,,,1.400454497657100,0.566744328838861,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1104
-1,,AR,Private,Natural Flood,,,5.295803361719020,2.143137479240624,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1105
-1,,AR,Private,Natural Flood,,,1.030935356503100,0.417205105681814,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1106
-1,,AR,Private,Natural Flood,,,2.686282200351810,1.087100798531573,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1107
-1,,AR,Private,Natural Flood,,,8.613662311199070,3.485828546069907,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1108
-1,,AR,Private,Natural Flood,,,6.822846767917480,2.761110567121453,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1109
-1,,AR,Private,Managed,,,1.359526915846610,0.550181509466301,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1110
-1,,AR,Private,Managed,,,2.028987138815270,0.821102689258596,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1111
-1,,AR,Private,Managed,,,1.057847622405670,0.428096122920861,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1112
-1,,AR,Private,Natural Flood,,,1.469385378213600,0.594639691167749,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1113
-1,,AR,Private,Natural Flood,,,2.685301107551150,1.086703764010445,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1114
-1,,AR,Private,Natural Flood,,,2.813177311801550,1.138453473603722,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1115
-1,,AR,Private,Natural Flood,,,1.245776269984730,0.504148215595040,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1116
-1,,AR,Private,Natural Flood,,,1.640182207990750,0.663758777022945,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1117
-1,,AR,Private,Natural Flood,,,2.581395865084210,1.044654767057469,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1118
-1,,AR,Private,Natural Flood,,,2.018133084062510,0.816710205256921,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1119
-1,,AR,Private,Natural Flood,,,3.886113773409260,1.572655838505900,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1120
-1,,AR,Private,Natural Flood,,,19.466538329646301,7.877835530471243,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1121
-1,,AR,Private,Managed,,,2.447195477604690,0.990345749049931,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1122
-1,,AR,Private,Natural Flood,,,30.444024998624400,12.320270700593314,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1123
-1,,AR,Private,Natural Flood,,,1.351774853779100,0.547044358476449,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1124
-1,,AR,Private,Managed,,,1.081297112263950,0.437585803173649,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1125
-1,,AR,Private,Managed,,,1.756839797272400,0.710968470198978,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1126
-1,,AR,Private,Managed,,,1.055491206817000,0.427142514521944,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1127
-1,,AR,Private,Natural Flood,,,16.661761014370100,6.742781417861378,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1128
-1,,AR,Private,Natural Flood,,,1.600006672729430,0.647500300360182,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1129
-1,,AR,Private,Natural Flood,,,1.652687884114510,0.668819649070765,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1130
-1,,AR,Private,Natural Flood,,,1.988332242128060,0.804650221737836,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1131
-1,,AR,Private,Natural Flood,,,1.095967854107260,0.443522847007251,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1132
-1,,AR,Private,Managed,,,1.387851599654340,0.561644112457716,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1133
-1,,AR,Private,Managed,,,1.080990409078580,0.437461684688374,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1134
-1,,AR,Private,Managed,,,1.576688998502780,0.638063964048096,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1135
-1,,AR,Private,Natural Flood,,,1.994982780305930,0.807341601430886,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1136
-1,,AR,Private,Natural Flood,,,1.270256124908140,0.514054870164576,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1137
-1,,AR,Private,Managed,,,1.081517779643760,0.437675104172915,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1138
-1,,AR,Private,Managed,,,2.928896247061900,1.185283306638492,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1139
-1,,AR,Private,Natural Flood,,,1.097483342624500,0.444136143993338,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1140
-1,,AR,Private,Managed,,,2.127917900679420,0.861138583554352,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1141
-1,,AR,Private,Managed,,,2.735131199188390,1.106869304474753,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1142
-1,,AR,Private,Managed,,,1.081300725659150,0.437587265464099,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1143
-1,,AR,Private,Natural Flood,,,3.214295956633350,1.300780573506124,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1144
-1,,AR,Private,Managed,,,1.637432134732210,0.662645860876239,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1145
-1,,AR,Private,Managed,,,2.538834284470730,1.027430691245322,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1146
-1,,AR,Private,Managed,,,1.399551086305410,0.566378730912591,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1147
-1,,AR,Private,Managed,,,1.081302069412090,0.437587809262101,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1148
-1,,AR,Private,Managed,,,1.296059377147580,0.524497085100346,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1149
-1,,AR,Private,Managed,,,2.523023942499380,1.021032467194304,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1150
-1,,AR,Private,Managed,,,2.585820374351650,1.046445304014872,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1151
-1,,AR,Private,Managed,,,1.648777822787190,0.667237301992457,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1152
-1,,AR,Private,Managed,,,1.384367878282370,0.560234299190579,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1153
-1,,AR,Private,Natural Flood,,,2.342834580281010,0.948112354955601,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1154
-1,,AR,Private,Managed,,,1.023314365824490,0.414120997448050,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1155
-1,,AR,Private,Managed,,,1.651302685520360,0.668259078592492,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1156
-1,,AR,Private,Natural Flood,,,2.643299057388380,1.069706122338274,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1157
-1,,AR,Private,Managed,,,1.019062688248710,0.412400403056617,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1158
-1,,AR,Private,Managed,,,1.865777483402240,0.755054026648119,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1159
-1,,AR,Private,Natural Flood,,,4.524774097927090,1.831112730593723,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1160
-1,,AR,Private,Managed,,,1.081297404735170,0.437585921532657,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1161
-1,,AR,Private,Managed,,,1.327255573225950,0.537121748906517,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1162
-1,,AR,Private,Managed,,,1.386822670981820,0.561227719428949,woody wetlands,woody wetlands,,,,1,,,,,,Private,,1163
-1,,AR,Private,Natural Flood,,,1.220197855769760,0.493796989460041,woody wetlands,woody wetlands,,,,0,,,,,,Private,,1164
